plant_id,Row,Range,Row_Range,id,area
20RITI21788,18,88,18_88,1584,1.320075105
20RITI21789,18,89,18_89,1602,1.370058766
20RITI21790,18,90,18_90,1620,1.505379949
20RITI21791,18,91,18_91,1638,1.91673217
20RITI21792,18,92,18_92,1656,2.024359811
20RITI21793,18,93,18_93,1674,1.125543844
20RITI21794,18,94,18_94,1692,1.843329436
20RITI21795,18,95,18_95,1710,1.781423409
20RITI21796,18,96,18_96,1728,1.43265628
20RITI21797,18,97,18_97,1746,1.448636768
20RITI21798,18,98,18_98,1764,1.602641492
20RITI21799,18,99,18_99,1782,1.463053151
20RITI21800,18,100,18_100,1800,1.62650653
